order_id,distance_km,traffic_level,weather,time_of_day,day_of_week,area_type,package_weight_kg,num_stops,rider_experience_years,rider_rating,vehicle_type,is_peak_hour,fuel_level_pct,delivery_time_minutes
ORD103748,2.95,Medium,Clear,Evening,Mon,Urban,1.1,0,0.9,4.66,Motorcycle,1,58.0,24.19
ORD103749,16.06,High,Clear,Morning,Tue,Suburban,5.22,1,0.3,4.41,Scooter,0,85.5,70.13
ORD103750,7.81,High,Rain,Morning,Fri,Urban,1.59,1,2.5,3.74,Scooter,0,84.7,49.21
ORD103751,5.59,Severe,Clear,Afternoon,Fri,Urban,2.79,1,1.1,4.28,Motorcycle,0,85.7,40.01
ORD103752,4.92,Medium,Clear,Morning,Fri,Suburban,0.83,0,0.8,4.18,Motorcycle,0,64.2,26.12
ORD103753,9.62,High,Clear,Morning,Sat,Rural,0.25,0,12.6,4.63,Scooter,0,26.5,30.17
ORD103754,4.9,Low,Extreme_Heat,Morning,Wed,Urban,1.93,2,3.5,3.94,Motorcycle,0,55.7,39.12
ORD103755,2.24,Low,Fog,Evening,Sat,Suburban,3.8,1,1.7,4.76,Motorcycle,0,56.5,22.72
ORD103756,2.13,Low,Clear,Afternoon,Wed,Suburban,9.46,0,0.1,4.69,Scooter,0,39.2,15.0
ORD103757,6.15,Medium,Clear,Evening,Sat,Urban,3.95,1,0.5,3.75,Motorcycle,0,48.2,34.26
ORD103758,5.48,Medium,Clear,Morning,Thu,Urban,1.81,0,0.9,4.21,Motorcycle,0,88.5,29.67
ORD103759,4.88,High,Clear,Afternoon,Sat,Urban,2.08,1,1.7,4.28,Scooter,0,56.6,36.39
ORD103760,7.17,Low,Clear,Morning,Thu,Urban,3.68,0,1.7,4.7,Motorcycle,0,73.4,28.28
ORD103761,6.93,High,Rain,Afternoon,Wed,Urban,0.24,0,0.1,4.03,Motorcycle,1,54.6,42.5
ORD103762,1.11,Medium,Clear,Morning,Fri,Urban,6.26,0,7.2,4.38,Motorcycle,0,65.6,8.67
ORD103763,3.39,Low,Fog,Night,Wed,Urban,1.72,0,2.0,,Scooter,0,18.3,25.83
ORD103764,5.21,Medium,Clear,Evening,Mon,Suburban,6.28,0,0.0,4.4,Motorcycle,1,93.8,32.82
ORD103765,8.29,Low,Fog,Afternoon,Fri,Suburban,3.09,1,3.0,3.56,Scooter,0,49.2,42.74
ORD103766,5.72,Medium,Rain,Morning,Sat,Suburban,0.53,2,0.2,4.1,Scooter,0,77.3,43.07
ORD103767,6.2,Medium,Clear,Evening,Sat,Urban,0.56,0,3.2,4.66,Scooter,1,70.0,30.73
ORD103768,1.79,Low,Clear,Evening,Sat,Suburban,1.07,1,3.0,4.61,Electric_Two_Wheeler,1,81.9,16.14
ORD103769,1.36,Low,Clear,Morning,Sat,Suburban,0.81,0,10.5,3.4,Motorcycle,0,13.1,7.13
ORD103770,4.75,Medium,Clear,Evening,Sat,Urban,1.36,0,1.0,4.38,Scooter,1,94.2,36.46
ORD103771,2.77,Severe,Clear,Evening,Wed,Rural,2.05,0,0.4,4.68,Scooter,0,84.7,37.86
ORD103772,5.29,Medium,Clear,Evening,Sun,Suburban,1.35,0,0.2,4.52,Scooter,0,85.0,22.01
ORD103773,2.44,High,Clear,Evening,Thu,Suburban,0.32,0,0.2,4.56,Scooter,1,52.0,30.99
ORD103774,2.72,High,Extreme_Heat,Night,Sun,Suburban,7.63,1,4.2,5.0,Motorcycle,0,81.7,30.32
ORD103775,6.09,Severe,Clear,Night,Wed,Urban,1.31,0,3.2,4.28,Motorcycle,0,61.8,44.37
ORD103776,3.86,High,Extreme_Heat,Afternoon,Tue,Urban,4.01,1,9.3,4.42,Electric_Two_Wheeler,1,55.3,32.77
ORD103777,2.35,Medium,Clear,Evening,Sun,Urban,0.35,1,0.9,3.92,Electric_Two_Wheeler,0,80.6,25.9
ORD103778,3.5,High,Rain,Evening,Wed,Urban,3.52,1,4.1,4.05,Motorcycle,0,66.5,28.43
ORD103779,5.57,High,,Evening,Fri,Urban,0.58,1,0.2,4.17,Scooter,0,16.9,36.08
ORD103780,3.66,Medium,Clear,Night,Sat,Suburban,2.48,0,5.9,4.64,Scooter,0,38.3,18.42
ORD103781,5.17,Medium,Fog,Morning,Wed,Urban,2.37,0,0.1,4.0,Motorcycle,0,66.0,34.5
ORD103782,3.21,Low,Clear,Afternoon,Sun,Rural,5.01,0,3.9,4.79,Motorcycle,1,91.3,18.18
ORD103783,7.87,High,Rain,Afternoon,Thu,Suburban,0.97,0,0.9,3.86,Motorcycle,0,94.0,42.89
ORD103784,3.46,High,Clear,Afternoon,Sun,Urban,0.43,0,0.5,4.56,Electric_Two_Wheeler,1,85.5,31.02
ORD103785,2.65,Low,Clear,Morning,Sat,Urban,4.2,0,3.0,4.52,Electric_Two_Wheeler,0,32.9,13.81
ORD103786,9.11,Medium,Clear,Evening,Sun,Urban,1.01,1,5.7,4.4,Scooter,1,52.6,48.27
ORD103787,3.87,Medium,Rain,Morning,Mon,Rural,0.73,0,3.6,4.69,Scooter,0,49.0,25.41
ORD103788,5.12,Low,Clear,Evening,Tue,Suburban,1.53,0,0.9,4.0,Motorcycle,1,49.5,29.42
ORD103789,2.63,Severe,Rain,Evening,Fri,Urban,0.52,1,1.1,4.11,Motorcycle,1,14.5,45.08
ORD103790,5.03,Low,Fog,Afternoon,Thu,Rural,0.9,2,0.5,3.91,Scooter,0,25.6,38.39
ORD103791,5.56,Low,Clear,Afternoon,Tue,Suburban,1.17,1,4.3,4.3,Motorcycle,1,23.8,30.39
ORD103792,2.24,Medium,Clear,Evening,Wed,Urban,0.85,0,0.3,4.25,Motorcycle,0,65.6,21.92
ORD103793,6.41,High,Rain,Evening,Tue,Suburban,1.4,1,5.8,4.64,Motorcycle,0,47.1,41.24
ORD103794,3.59,Low,Clear,Night,Sat,Suburban,1.17,2,2.3,4.45,Scooter,0,39.2,20.55
ORD103795,6.41,High,Clear,Night,Sat,Urban,3.18,0,2.2,4.58,Electric_Two_Wheeler,0,50.0,37.34
ORD103796,2.4,Medium,Clear,Night,Mon,Suburban,5.21,0,4.5,4.22,Motorcycle,0,39.2,24.2
ORD103797,2.73,Low,Clear,Evening,Tue,Urban,0.41,0,2.8,4.46,Scooter,1,78.2,15.38
ORD103798,4.26,Low,Clear,Night,Sun,Urban,3.67,0,0.9,5.0,Motorcycle,0,25.0,23.04
ORD103799,2.12,Medium,Clear,Evening,Tue,Urban,5.57,3,1.1,3.76,Motorcycle,0,15.1,30.58
ORD103800,4.35,Low,Rain,Night,Sat,Rural,2.52,0,0.5,3.56,Electric_Two_Wheeler,0,68.6,24.58
ORD103801,4.78,Severe,Clear,Morning,Wed,Suburban,11.46,1,1.6,4.55,Scooter,0,30.8,39.78
ORD103802,4.26,High,Clear,Night,Wed,Urban,1.02,0,0.3,3.96,Electric_Two_Wheeler,0,67.9,31.54
ORD103803,4.08,Severe,Extreme_Heat,Afternoon,Fri,Urban,3.75,0,2.6,3.75,Scooter,1,15.3,46.58
ORD103804,1.86,Low,Rain,Evening,Sun,Urban,2.44,1,0.5,4.51,Motorcycle,0,32.2,17.21
ORD103805,1.48,Severe,Fog,Morning,Sun,Suburban,0.98,0,5.0,3.9,Motorcycle,0,23.8,33.26
ORD103806,3.73,Medium,Clear,Afternoon,Wed,Urban,2.64,1,3.0,4.92,Scooter,0,36.2,24.97
ORD103807,1.17,Medium,Rain,Afternoon,Tue,Suburban,1.63,0,5.6,4.36,Motorcycle,1,39.6,21.53
ORD103808,1.06,Low,Clear,Afternoon,Mon,Rural,0.62,0,0.2,4.22,Electric_Two_Wheeler,1,54.6,13.58
ORD103809,2.71,Low,Clear,Morning,Wed,Suburban,0.58,1,4.0,3.97,Motorcycle,0,56.8,19.98
ORD103810,2.1,High,Clear,Evening,Sun,Urban,2.7,1,5.3,4.39,Motorcycle,1,66.7,30.6
ORD103811,4.89,Medium,Clear,Morning,Sun,Urban,2.69,1,0.1,3.66,Scooter,0,39.8,27.56
ORD103812,3.73,Low,Fog,Afternoon,Sat,Urban,1.71,1,15.0,3.31,Scooter,1,57.9,32.89
ORD103813,4.76,Medium,Clear,Morning,Sat,Suburban,1.59,0,0.9,3.68,Scooter,0,99.1,24.3
ORD103814,6.36,Low,Rain,Evening,Fri,Suburban,0.6,1,0.6,4.75,Electric_Two_Wheeler,1,29.0,38.03
ORD103815,7.94,Medium,Rain,Afternoon,Fri,Suburban,1.32,2,1.3,3.93,Motorcycle,0,23.7,43.19
ORD103816,5.91,Medium,Clear,Afternoon,Tue,Urban,4.3,1,0.0,3.73,Electric_Two_Wheeler,1,85.8,42.15
ORD103817,4.19,High,Clear,Afternoon,Wed,Suburban,4.06,1,5.4,4.26,Scooter,1,46.9,32.77
ORD103818,1.99,High,Clear,Evening,Wed,Urban,2.36,0,0.8,5.0,Motorcycle,1,86.2,29.72
ORD103819,7.52,Medium,Clear,Morning,Fri,Urban,12.07,1,1.8,4.74,Scooter,0,48.2,40.48
ORD103820,1.75,Medium,Clear,Morning,Wed,Suburban,4.67,1,2.4,3.98,Motorcycle,0,12.0,26.47
ORD103821,6.46,Medium,Extreme_Heat,Morning,Tue,Urban,0.51,1,3.9,3.97,Scooter,0,43.7,46.59
ORD103822,8.45,High,Clear,Night,Mon,Suburban,1.22,0,0.7,3.98,Scooter,0,64.9,42.69
ORD103823,4.95,Medium,Clear,Afternoon,Sat,Suburban,0.48,0,3.2,3.94,Motorcycle,0,50.3,28.37
ORD103824,2.03,Low,Fog,Evening,Tue,Suburban,1.46,0,0.3,4.52,Scooter,1,51.3,23.74
ORD103825,2.83,Low,Clear,Morning,Wed,Urban,3.2,2,3.0,4.17,Motorcycle,0,99.8,20.27
ORD103826,4.43,Medium,Rain,Afternoon,Tue,Urban,0.54,0,6.3,3.85,Motorcycle,1,59.0,38.41
ORD103827,2.33,Medium,Clear,Morning,Sat,Urban,4.45,1,0.2,3.77,Motorcycle,0,72.7,22.22
ORD103828,4.15,High,Clear,Morning,Thu,Urban,1.88,0,0.3,5.0,Electric_Two_Wheeler,0,74.9,25.3
ORD103829,4.9,Low,Clear,Afternoon,Sun,Rural,2.96,1,2.0,4.6,Scooter,1,10.0,28.96
ORD103830,5.2,Medium,Clear,Afternoon,Sat,Suburban,0.29,0,0.1,3.96,Motorcycle,0,59.7,22.18
ORD103831,2.81,High,Clear,Morning,Sun,Urban,0.4,0,0.5,4.78,Motorcycle,0,96.7,24.25
ORD103832,3.86,High,Rain,Evening,Sat,Rural,2.14,1,0.5,3.84,Motorcycle,0,77.6,37.85
ORD103833,4.31,Medium,Clear,Night,Thu,Suburban,3.84,0,1.6,4.25,Scooter,0,40.6,27.47
ORD103834,1.32,Medium,Extreme_Heat,Afternoon,Wed,Urban,4.34,0,0.7,4.2,Motorcycle,0,42.8,18.34
ORD103835,2.74,Medium,Clear,Evening,Wed,Urban,2.53,0,1.6,4.37,Scooter,1,37.3,28.49
ORD103836,4.02,Severe,Clear,Night,Mon,Urban,0.65,0,1.8,3.92,Scooter,0,66.7,34.23
ORD103837,4.87,Low,Clear,Evening,Sat,Rural,0.63,4,3.3,4.35,Scooter,0,18.8,39.12
ORD103838,8.92,Severe,Extreme_Heat,Afternoon,Tue,Urban,4.46,2,7.3,3.6,Scooter,0,36.1,58.93
ORD103839,4.62,High,Clear,Evening,Mon,Suburban,0.44,0,1.8,4.15,Scooter,1,54.8,31.1
ORD103840,1.7,Medium,Clear,Morning,Wed,Urban,2.52,1,1.1,4.83,Scooter,0,58.2,17.7
ORD103841,2.22,Low,Fog,Afternoon,Wed,Suburban,1.73,1,0.7,4.71,Scooter,1,64.7,26.75
ORD103842,6.68,Medium,Clear,Afternoon,Fri,Urban,1.29,1,2.5,4.02,Scooter,1,81.8,43.09
ORD103843,10.91,Medium,Fog,Morning,Mon,Rural,1.36,0,7.2,3.69,Scooter,0,24.7,48.24
ORD103844,1.95,Low,Clear,Afternoon,Wed,Rural,6.01,1,3.6,3.43,Motorcycle,0,30.3,14.03
ORD103845,2.68,High,Rain,Morning,Thu,Urban,4.15,0,0.6,4.55,Scooter,0,88.5,31.34
ORD103846,11.21,Severe,Extreme_Heat,Evening,Sun,Suburban,4.2,1,5.6,4.41,Scooter,1,84.8,61.87
ORD103847,9.61,Medium,Rain,Afternoon,Fri,Suburban,1.24,0,3.3,4.45,Scooter,0,83.9,44.94
ORD103848,5.49,High,Clear,Afternoon,Tue,Rural,0.43,0,0.3,4.98,Scooter,0,28.8,35.03
ORD103849,2.72,Low,Clear,Morning,Sun,Urban,12.47,2,3.1,4.36,Scooter,0,15.2,32.61
ORD103850,1.9,Medium,Extreme_Heat,Morning,Fri,Urban,0.51,3,0.9,4.39,Scooter,0,57.1,26.46
ORD103851,2.59,Low,Clear,Evening,Sat,Suburban,1.65,1,1.7,3.74,Motorcycle,0,88.3,15.53
ORD103852,3.04,Medium,Clear,Night,Sat,Suburban,0.81,0,0.9,4.95,Motorcycle,0,31.4,30.01
ORD103853,3.13,Severe,Rain,Morning,Tue,Urban,1.63,0,0.2,4.23,Electric_Two_Wheeler,0,91.4,40.43
ORD103854,1.31,High,Clear,Afternoon,Thu,Suburban,0.93,0,3.7,3.97,Motorcycle,1,22.7,27.61
ORD103855,2.13,Low,Clear,Night,Tue,Urban,4.74,1,4.4,4.38,Motorcycle,0,36.8,20.65
ORD103856,4.09,Medium,Clear,Morning,Mon,Suburban,7.11,0,0.7,5.0,Scooter,0,36.8,20.13
ORD103857,2.66,Medium,Clear,Night,Sun,Urban,1.26,0,0.7,5.0,Motorcycle,0,23.6,21.55
ORD103858,1.66,Medium,Clear,Afternoon,Tue,Urban,0.35,0,1.4,3.91,Scooter,0,88.6,16.03
ORD103859,2.0,High,Rain,Afternoon,Tue,Urban,2.38,0,4.2,4.77,Motorcycle,1,47.1,37.23
ORD103860,3.36,High,Clear,Afternoon,Fri,Urban,1.15,3,0.2,4.43,Scooter,1,27.2,48.69
ORD103861,1.46,Medium,Fog,Afternoon,Thu,Urban,8.73,1,4.1,4.7,Motorcycle,0,23.3,24.85
ORD103862,8.12,Medium,Fog,Afternoon,Tue,Urban,0.39,0,6.4,4.41,Electric_Two_Wheeler,1,47.9,60.72
ORD103863,1.52,Low,Rain,Night,Mon,Urban,0.45,0,2.1,4.55,Electric_Two_Wheeler,0,11.6,19.22
ORD103864,5.75,Low,Clear,Evening,Fri,Urban,2.6,1,0.2,4.83,Scooter,1,20.9,36.95
ORD103865,10.8,Medium,Rain,Evening,Thu,Suburban,3.04,1,0.8,,Scooter,1,10.3,51.21
ORD103866,1.62,Medium,Clear,Evening,Thu,Urban,1.47,1,0.3,4.44,Motorcycle,0,12.2,24.4
ORD103867,1.85,High,Clear,Afternoon,Wed,Urban,0.85,1,0.8,3.83,Motorcycle,0,99.8,17.92
ORD103868,3.39,High,Rain,Evening,Sat,Suburban,0.94,0,4.2,4.11,Motorcycle,0,50.4,29.58
ORD103869,2.85,Low,Clear,Afternoon,Sun,Rural,1.02,3,0.1,4.3,Motorcycle,1,75.6,27.21
ORD103870,6.81,Medium,Extreme_Heat,Evening,Mon,Suburban,0.71,0,0.8,3.9,Motorcycle,0,76.3,35.32
ORD103871,3.25,Low,Clear,Afternoon,Sat,Urban,4.0,0,1.8,4.07,Electric_Two_Wheeler,1,89.2,22.53
ORD103872,2.11,Low,Rain,Evening,Fri,Suburban,0.33,3,5.2,3.74,Motorcycle,0,19.3,31.1
ORD103873,5.98,High,Clear,Night,Fri,Rural,1.25,1,0.7,4.06,Motorcycle,0,57.3,38.0
ORD103874,3.05,Low,Extreme_Heat,Afternoon,Mon,Urban,2.95,0,3.8,4.5,Motorcycle,0,39.0,15.33
ORD103875,2.07,Medium,Clear,Morning,Thu,Rural,0.21,0,2.2,4.65,Motorcycle,0,59.4,14.03
ORD103876,2.3,Low,Clear,Afternoon,Tue,Urban,4.41,2,2.8,3.99,Motorcycle,1,39.9,22.51
ORD103877,1.59,High,Clear,Afternoon,Mon,Urban,2.65,0,4.9,4.83,Motorcycle,1,26.5,21.01
ORD103878,0.94,Medium,Clear,Evening,Fri,Urban,0.35,0,0.1,4.53,Electric_Two_Wheeler,0,70.6,19.5
ORD103879,1.68,Low,Clear,Night,Sat,Suburban,4.71,1,1.9,4.87,Motorcycle,0,13.5,11.98
ORD103880,3.3,Medium,Clear,Afternoon,Sun,Urban,1.54,0,3.4,3.59,Scooter,1,90.6,22.94
ORD103881,3.0,High,Clear,Afternoon,Mon,Urban,2.31,0,5.4,4.42,Motorcycle,1,23.2,35.83
ORD103882,1.38,Severe,Clear,Evening,Thu,Urban,4.47,1,0.4,4.54,Motorcycle,0,65.4,29.87
ORD103883,2.14,Low,Clear,Morning,Sun,Urban,4.46,0,1.0,3.61,Scooter,0,77.9,13.07
ORD103884,5.49,High,Fog,Afternoon,Sun,Urban,1.25,0,0.2,5.0,Motorcycle,1,16.6,50.78
ORD103885,5.21,Severe,Rain,Night,Sun,Suburban,0.74,0,4.5,4.05,Motorcycle,0,91.3,38.72
ORD103886,3.94,Severe,Rain,Evening,Wed,Urban,0.8,1,4.9,4.52,Motorcycle,1,42.1,45.88
ORD103887,1.79,Medium,,Morning,Sun,Rural,3.1,0,1.7,4.67,Motorcycle,0,99.7,18.15
ORD103888,6.77,Medium,Clear,Morning,Wed,Urban,5.5,1,0.1,4.34,Motorcycle,0,16.2,43.24
ORD103889,3.41,Medium,Clear,Evening,Tue,Urban,0.35,1,0.3,4.85,Electric_Two_Wheeler,1,74.5,32.7
ORD103890,2.29,High,Clear,Evening,Tue,Urban,0.23,0,2.4,5.0,Scooter,1,24.5,25.31
ORD103891,1.83,Medium,Fog,Evening,Sun,Urban,3.66,1,10.1,3.86,Scooter,0,46.2,24.06
ORD103892,5.81,High,Extreme_Heat,Afternoon,Thu,Urban,1.18,1,4.6,4.35,Scooter,1,49.9,48.1
ORD103893,0.65,Medium,Clear,Night,Sat,Suburban,0.85,3,4.0,4.67,Motorcycle,0,46.6,13.48
ORD103894,4.5,High,Clear,Evening,Tue,Suburban,0.62,1,1.4,3.65,Scooter,0,40.4,32.93
ORD103895,2.75,High,Clear,Evening,Wed,Urban,1.05,0,10.5,4.73,Scooter,0,79.0,23.55
ORD103896,7.32,Low,Clear,Evening,Thu,Urban,7.31,0,4.4,4.98,Motorcycle,1,83.8,34.0
ORD103897,13.08,High,Clear,Morning,Sun,Urban,7.75,0,1.0,4.81,Scooter,0,40.2,65.01
ORD103898,2.3,Medium,Clear,Night,Thu,Suburban,1.01,0,3.5,4.48,Motorcycle,0,53.4,15.95
ORD103899,6.83,High,Extreme_Heat,Morning,Thu,Suburban,6.83,1,1.4,4.92,Motorcycle,0,48.0,49.08
ORD103900,4.64,Medium,Clear,Afternoon,Mon,Urban,0.91,1,2.7,4.44,Motorcycle,1,63.4,32.42
ORD103901,4.33,Medium,Extreme_Heat,Evening,Sat,Urban,4.05,1,8.8,3.77,Scooter,1,23.5,35.75
ORD103902,1.4,Severe,Rain,Evening,Sun,Rural,0.68,0,0.7,4.09,Motorcycle,0,82.5,26.74
ORD103903,2.61,Low,Rain,Evening,Sat,Urban,3.7,1,4.0,4.2,Scooter,1,81.7,28.65
ORD103904,6.66,High,Rain,Afternoon,Tue,Urban,1.07,1,2.2,4.27,Electric_Two_Wheeler,1,63.1,55.08
ORD103905,7.89,Medium,Rain,Afternoon,Sat,Urban,0.64,0,7.5,4.26,Electric_Two_Wheeler,0,77.2,39.82
ORD103906,9.47,Medium,Rain,Night,Fri,Suburban,5.66,2,0.4,4.16,Scooter,0,99.0,56.2
ORD103907,2.62,Medium,Rain,Morning,Wed,Rural,0.68,1,3.2,4.39,Scooter,0,93.0,28.23
ORD103908,5.12,Medium,Clear,Night,Tue,Rural,9.82,0,0.1,4.9,Scooter,0,65.0,26.81
ORD103909,2.69,Medium,Extreme_Heat,Morning,Sun,Suburban,0.43,0,0.7,4.39,Scooter,0,56.0,20.23
ORD103910,4.11,Low,Rain,Evening,Sat,Urban,0.22,0,1.0,4.55,Motorcycle,0,58.1,16.43
ORD103911,5.07,Low,Rain,Morning,Wed,Urban,4.29,2,1.4,3.42,Motorcycle,0,52.0,34.51
ORD103912,2.76,Low,Fog,Evening,Sun,Urban,1.97,1,8.4,4.35,Scooter,0,53.2,27.92
ORD103913,5.33,Severe,Clear,Night,Sun,Rural,1.3,0,0.2,4.73,Motorcycle,0,75.9,35.1
ORD103914,3.29,Severe,Clear,Afternoon,Tue,Suburban,0.37,1,0.5,4.8,Electric_Two_Wheeler,0,99.3,36.97
ORD103915,3.62,Medium,Clear,Evening,Fri,Urban,1.91,0,0.6,4.76,Motorcycle,1,14.1,28.21
ORD103916,1.41,High,Clear,Evening,Wed,Urban,1.2,2,1.4,4.42,Scooter,0,30.7,21.97
ORD103917,2.52,Medium,Fog,Evening,Fri,Urban,1.52,0,0.2,4.47,Motorcycle,1,28.9,34.31
ORD103918,2.55,High,Clear,Night,Wed,Rural,2.19,0,8.4,4.03,Motorcycle,0,85.0,14.85
ORD103919,13.8,High,Clear,Afternoon,Mon,Urban,2.24,1,2.1,4.64,Electric_Two_Wheeler,0,47.8,66.12
ORD103920,2.2,Severe,Clear,Morning,Sun,Urban,6.67,3,4.2,4.03,Scooter,0,57.3,41.04
ORD103921,3.58,Medium,Clear,Morning,Mon,Urban,2.33,0,3.7,4.57,Scooter,0,52.2,19.3
ORD103922,2.23,High,Rain,Morning,Wed,Urban,1.03,1,2.7,4.32,Motorcycle,0,86.8,36.53
ORD103923,3.3,Low,Fog,Morning,Wed,Rural,1.0,0,5.9,4.31,Motorcycle,0,55.0,26.94
ORD103924,4.06,Severe,Clear,Evening,Fri,Rural,1.5,0,5.8,4.7,Motorcycle,1,70.1,33.08
ORD103925,1.95,Low,Clear,Morning,Sun,Rural,0.8,0,0.3,4.52,Scooter,0,11.8,10.57
ORD103926,6.38,Medium,Clear,Morning,Sat,Suburban,1.14,1,5.8,4.41,Motorcycle,0,68.7,29.84
ORD103927,2.01,High,Clear,Morning,Sun,Suburban,3.89,1,1.9,4.1,Scooter,0,31.7,27.76
ORD103928,1.29,High,Clear,Evening,Thu,Suburban,4.13,1,0.8,4.94,Scooter,0,88.0,23.77
ORD103929,3.85,Low,Extreme_Heat,Evening,Wed,Urban,2.18,1,2.3,4.43,Motorcycle,1,77.6,32.82
ORD103930,11.07,Severe,Clear,Afternoon,Tue,Suburban,1.95,0,0.8,4.6,Scooter,0,19.8,62.25
ORD103931,1.07,Low,Clear,Night,Tue,Urban,1.31,0,1.6,4.33,Scooter,0,19.3,8.36
ORD103932,1.53,Medium,Clear,Morning,Tue,Suburban,2.22,0,4.2,4.02,Motorcycle,0,36.4,14.88
ORD103933,6.07,Low,Rain,Night,Mon,Urban,3.48,2,0.1,4.44,Motorcycle,0,21.3,40.77
ORD103934,2.19,Medium,Rain,Evening,Sat,Urban,2.88,0,0.5,4.06,Scooter,0,76.6,25.01
ORD103935,4.22,Medium,Rain,Morning,Fri,Suburban,0.27,2,7.8,4.48,Motorcycle,0,98.8,37.03
ORD103936,7.06,Medium,Clear,Evening,Sat,Rural,2.83,0,1.5,2.99,Scooter,0,69.0,27.59
ORD103937,5.82,Low,Fog,Evening,Mon,Urban,2.75,1,0.9,4.14,Scooter,0,32.4,35.7
ORD103938,4.04,Low,Clear,Afternoon,Sat,Urban,0.41,1,6.4,4.29,Motorcycle,0,60.8,18.3
ORD103939,4.09,Medium,Clear,Night,Sat,Rural,0.53,0,6.1,3.92,Scooter,0,82.5,24.26
ORD103940,4.04,High,Clear,Morning,Sun,Suburban,3.3,1,0.1,4.45,Electric_Two_Wheeler,0,96.6,30.85
ORD103941,4.49,High,Clear,Afternoon,Tue,Urban,1.84,0,1.1,4.13,Scooter,1,10.5,33.24
ORD103942,8.14,Low,,Morning,Wed,Suburban,3.65,0,6.1,4.3,Motorcycle,0,57.1,41.52
ORD103943,1.74,Medium,Extreme_Heat,Morning,Tue,Urban,0.61,1,0.5,4.08,Motorcycle,0,50.8,17.06
ORD103944,1.59,Low,Clear,Morning,Sat,Urban,0.26,3,2.2,4.69,Electric_Two_Wheeler,0,47.3,16.44
ORD103945,5.33,Low,Fog,Night,Wed,Suburban,0.55,1,1.0,4.52,Scooter,0,55.3,32.66
ORD103946,2.4,High,Rain,Morning,Sun,Urban,1.41,0,3.3,4.42,Electric_Two_Wheeler,0,46.3,26.65
ORD103947,9.22,Medium,Extreme_Heat,Afternoon,Fri,Urban,1.68,0,0.4,4.32,Electric_Two_Wheeler,0,41.0,46.73
ORD103948,4.33,Low,Clear,Afternoon,Thu,Urban,4.1,0,2.3,5.0,Scooter,0,20.3,14.47
ORD103949,9.89,Low,Clear,Night,Wed,Urban,2.72,1,0.0,4.24,Motorcycle,0,55.0,45.8
ORD103950,5.75,Low,Clear,Night,Mon,Urban,9.49,0,0.7,4.02,Scooter,0,83.9,33.04
ORD103951,3.1,High,Fog,Evening,Tue,Urban,0.36,1,0.4,3.83,Motorcycle,0,19.4,36.27
ORD103952,3.78,Severe,Clear,Night,Sun,Urban,0.48,0,0.6,4.66,Motorcycle,0,76.5,34.05
ORD103953,6.75,Low,Clear,Evening,Sun,Urban,0.38,1,4.9,4.95,Scooter,1,34.1,34.28
ORD103954,1.33,Low,Clear,Night,Tue,Urban,1.75,1,6.2,3.96,Motorcycle,0,44.3,13.1
ORD103955,7.0,High,Clear,Evening,Sat,Urban,0.82,0,3.5,4.19,Scooter,0,98.9,35.29
ORD103956,3.62,Severe,Rain,Morning,Sat,Suburban,2.5,1,2.2,4.16,Motorcycle,0,70.8,38.11
ORD103957,3.28,Medium,Fog,Afternoon,Sat,Suburban,0.48,0,0.7,4.25,Scooter,0,74.7,27.44
ORD103958,12.74,Low,Rain,Evening,Sun,Urban,0.42,2,0.8,3.59,Motorcycle,0,64.2,65.22
ORD103959,8.19,Low,Fog,Afternoon,Sat,Suburban,1.43,0,0.9,4.62,Scooter,1,39.0,44.56
ORD103960,2.14,Medium,Clear,Afternoon,Tue,Rural,1.14,0,3.8,4.78,Scooter,0,70.8,12.9
ORD103961,4.56,Medium,Clear,Evening,Wed,Rural,3.73,0,0.7,3.54,Motorcycle,1,51.2,28.91
ORD103962,1.95,Low,Clear,Night,Fri,Urban,3.83,0,9.1,5.0,Scooter,0,84.9,10.5
ORD103963,5.08,Medium,Clear,Morning,Wed,Suburban,0.45,1,4.0,4.95,Motorcycle,0,61.4,24.11
ORD103964,11.33,Low,Clear,Evening,Mon,Urban,3.55,1,15.0,3.07,Electric_Two_Wheeler,1,79.4,41.83
ORD103965,9.16,High,Rain,Evening,Tue,Urban,1.86,0,1.5,3.43,Scooter,1,86.4,59.8
ORD103966,4.95,Medium,Clear,Night,Wed,Urban,1.6,1,2.2,4.25,Motorcycle,0,83.9,29.56
ORD103967,4.6,Low,Rain,Night,Tue,Urban,0.4,3,0.8,4.83,Scooter,0,46.2,35.07
ORD103968,3.45,Medium,Clear,Evening,Sun,Urban,2.89,1,2.3,4.42,Scooter,1,43.2,35.2
ORD103969,11.83,Medium,Clear,Afternoon,Mon,Suburban,0.32,0,9.1,4.31,Scooter,0,88.2,48.66
ORD103970,6.34,Severe,Clear,Morning,Sun,Suburban,0.85,0,0.1,4.53,Electric_Two_Wheeler,0,22.9,45.69
ORD103971,2.86,Medium,Clear,Afternoon,Thu,Urban,0.4,0,0.9,3.98,Scooter,1,35.1,25.6
ORD103972,4.07,Low,Clear,Evening,Thu,Urban,1.71,0,0.8,4.81,Electric_Two_Wheeler,0,20.9,10.1
ORD103973,4.2,High,Clear,Night,Thu,Urban,2.27,1,10.1,4.26,Electric_Two_Wheeler,0,13.8,35.7
ORD103974,2.22,Low,Clear,Evening,Tue,Urban,4.63,4,0.4,3.65,Scooter,1,65.4,29.83
