distance_km,package_weight_kg,num_stops,rider_experience_years,rider_rating,is_peak_hour,fuel_level_pct,delivery_time_minutes,traffic_level_Low,traffic_level_Medium,traffic_level_Severe,weather_Extreme_Heat,weather_Fog,weather_Rain,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,area_type_Suburban,area_type_Urban,vehicle_type_Motorcycle,vehicle_type_Scooter
1.11,6.26,0,7.2,4.38,0,65.6,8.67,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
18.06,0.88,0,3.7,4.72,0,41.8,75.33,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
4.36,6.08,0,1.0,4.85,1,12.6,33.97,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
1.57,0.8,0,1.3,3.86,0,29.8,22.06,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4.15,3.14,1,0.3,4.18,1,86.2,36.18,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
4.2,1.6,2,1.7,4.16,0,55.5,29.53,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.07,0.54,4,1.1,3.88,0,12.6,49.59,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3.51,1.51,1,1.0,4.39,0,14.9,34.36,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
8.22,0.43,0,0.2,4.44,1,94.8,44.24,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
4.07,2.77,1,4.1,4.56,0,95.1,32.03,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
2.29,0.23,0,6.1,4.37,1,21.3,18.36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.0,1.91,1,0.2,4.34,0,89.0,38.29,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1.29,0.55,1,0.7,4.72,0,70.2,19.82,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
5.3,3.68,1,4.8,4.2,0,50.3,24.94,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
4.88,1.44,0,9.1,3.6,1,79.6,36.73,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1.9,0.51,3,0.9,4.39,0,57.1,26.46,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
3.91,1.48,0,3.0,4.15,0,46.2,37.52,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
3.82,1.18,0,0.3,4.14,0,69.7,27.68,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
2.23,0.75,0,1.2,3.69,0,64.2,25.12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
3.84,0.81,2,5.6,3.91,1,51.7,39.95,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False
2.68,0.76,1,1.0,4.71,1,30.9,29.4,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1.3,4.6,1,2.2,4.58,0,37.6,19.79,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
4.79,0.47,0,3.1,3.98,0,38.8,25.44,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
2.05,1.11,0,0.1,4.21,1,63.9,25.75,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
4.39,1.06,2,0.4,4.56,1,29.3,43.93,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2.96,2.02,0,1.9,4.56,0,37.7,24.4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
2.71,2.37,3,0.1,4.39,0,31.4,32.34,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3.2,2.37,0,0.1,4.62,0,40.3,17.02,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
3.8,1.09,1,1.0,4.15,1,42.4,27.46,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
4.95,3.53,0,5.0,4.87,1,26.1,25.28,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
6.68,5.03,1,0.0,3.96,0,82.8,39.57,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
5.34,1.35,0,8.4,4.0,0,23.7,30.49,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2.97,2.28,1,1.4,4.32,0,89.9,26.54,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True
3.87,2.42,1,0.6,4.92,0,51.3,19.29,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
6.43,3.8,0,2.3,3.76,0,62.3,39.95,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
2.49,4.16,0,1.8,4.2,0,43.5,24.65,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
6.17,8.29,0,2.7,5.0,1,21.9,44.05,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
5.06,7.5,0,2.0,3.83,0,56.5,28.31,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.44,0.57,0,0.5,4.08,1,53.8,25.88,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
5.17,0.54,0,1.1,5.0,0,47.7,28.68,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
4.57,4.04,0,0.0,5.0,0,67.8,30.97,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
5.86,0.48,1,3.9,4.27,0,70.5,38.41,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
10.92,0.93,0,1.5,3.79,0,67.2,43.85,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
3.15,1.47,1,9.4,4.88,1,45.7,27.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5.98,1.58,3,2.5,4.15,0,12.7,51.4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
5.19,2.95,0,1.5,4.31,0,59.3,31.03,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
6.51,0.64,3,1.6,4.16,1,91.8,46.23,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
3.15,3.44,1,5.7,4.3,0,73.4,22.86,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False
4.4,0.45,0,1.2,3.82,0,15.6,23.16,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
2.8,4.5,0,11.6,3.82,0,76.5,10.66,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
10.8,0.57,0,5.7,4.37,0,58.8,45.1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
4.0,1.92,0,0.3,4.12,0,90.0,24.91,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
3.68,1.63,3,6.1,4.34,0,42.7,42.09,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
6.95,0.86,2,0.5,4.09,1,59.2,58.04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
5.14,5.72,3,4.8,4.43,1,53.1,52.86,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
4.04,1.16,0,1.2,5.0,0,43.6,26.85,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
5.17,0.25,0,2.2,4.54,0,36.9,22.8,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1.59,4.65,0,6.2,4.59,0,17.2,13.3,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
3.68,1.08,2,8.6,4.72,1,27.9,40.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.11,6.05,1,1.3,4.31,0,25.9,14.89,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
3.46,2.43,0,2.7,4.61,1,96.7,30.4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3.53,3.3,0,0.5,4.42,1,62.7,24.3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
5.73,4.51,2,0.2,3.68,0,89.4,38.55,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
4.48,0.47,0,5.2,4.5,1,81.9,45.26,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
0.94,1.96,1,2.6,4.98,1,35.3,9.72,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4.03,1.54,2,8.2,4.31,0,75.0,29.86,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
7.89,1.13,2,3.2,4.22,1,10.8,46.1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2.25,0.79,1,0.6,4.66,0,85.9,13.87,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
6.93,0.31,0,1.6,4.49,0,98.9,52.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3.98,1.11,0,6.2,4.63,0,95.1,16.95,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1.65,2.48,2,10.6,3.75,1,46.1,19.29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2.28,2.16,0,0.5,4.73,0,20.7,24.13,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
3.72,0.76,0,1.0,4.0,0,36.1,20.52,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
10.24,1.19,1,1.2,4.3,0,78.1,51.19,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
4.31,4.76,1,5.0,4.74,0,37.3,42.76,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2.5,1.28,0,4.6,4.56,1,57.6,29.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
8.63,1.68,0,1.9,4.7,0,99.1,40.76,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1.61,0.46,0,0.5,4.48,0,87.6,15.97,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
3.88,0.74,0,4.6,4.71,0,97.2,24.98,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2.01,2.46,1,0.8,4.0,0,10.3,20.22,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
8.44,1.72,0,0.8,4.27,0,10.4,42.96,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
15.34,0.79,0,9.4,4.04,0,65.1,51.33,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
13.94,0.4,1,2.7,3.74,0,11.7,63.47,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2.22,4.52,1,1.1,4.62,0,95.9,19.67,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False
3.14,0.56,0,7.8,4.21,0,56.0,23.12,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
8.03,0.76,0,4.5,4.6,0,77.9,39.94,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2.12,0.89,1,2.3,4.11,1,93.0,18.39,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
6.7,1.12,1,6.0,4.03,1,22.5,39.19,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
1.07,1.33,0,3.4,4.37,0,36.2,14.07,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
3.73,1.71,1,15.0,3.31,1,57.9,32.89,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2.52,3.21,0,3.8,4.03,0,86.6,7.46,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2.58,0.65,0,1.0,3.79,0,55.8,16.88,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
5.1,2.02,1,1.4,3.81,0,58.3,30.22,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3.86,10.85,0,2.5,4.36,0,23.9,34.56,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
4.64,1.57,2,3.8,3.97,0,21.2,36.05,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
4.38,3.19,1,0.5,3.99,1,18.1,34.61,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
4.31,1.91,0,1.8,3.87,1,90.2,19.41,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
11.2,1.36,0,7.1,4.79,0,77.8,62.53,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
5.3,1.06,0,1.3,4.26,1,56.1,31.24,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
7.31,1.95,1,0.1,4.09,1,54.2,39.58,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
6.7,0.81,0,2.8,4.63,0,63.9,32.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
5.21,2.42,0,0.8,3.83,1,14.4,33.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
4.48,0.25,1,9.4,4.14,0,21.5,26.09,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2.91,1.77,0,0.1,4.61,0,15.0,21.17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2.02,1.67,0,3.1,4.89,0,73.7,24.78,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
2.16,0.47,0,7.9,4.2,1,50.2,13.26,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
2.95,1.85,0,7.1,3.44,1,84.2,24.89,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
3.87,2.08,0,1.2,4.4,0,19.7,32.45,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
4.24,1.14,0,1.9,4.97,0,33.6,20.31,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
4.22,6.26,1,0.1,4.58,0,91.9,36.77,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True
5.27,6.39,1,0.0,4.26,0,78.3,26.53,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.69,3.31,0,0.5,4.59,1,32.4,31.98,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
4.35,0.94,0,7.2,4.1,0,48.4,31.36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
4.92,1.44,0,4.8,3.99,0,23.2,24.82,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
3.76,1.91,0,3.6,3.94,0,57.4,24.63,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4.47,0.29,1,0.4,4.38,1,25.1,32.94,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7.48,6.25,1,1.2,3.83,0,94.2,45.55,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
4.2,0.34,0,0.6,3.83,0,65.3,37.08,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
6.27,6.06,0,2.7,4.65,0,92.0,47.08,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.86,0.33,0,0.2,4.57,1,81.5,18.29,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2.97,0.39,0,0.8,4.68,0,37.4,23.46,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
8.55,5.35,0,3.9,4.43,0,40.2,47.52,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.29,1.68,2,1.6,4.23,0,59.7,37.58,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
3.66,1.47,0,1.0,3.84,0,84.1,29.87,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
8.82,0.38,1,0.1,4.99,0,10.5,53.86,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
5.61,0.54,0,2.5,4.51,0,30.3,46.29,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
7.65,5.63,1,1.3,4.27,0,53.0,42.14,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.27,2.07,0,9.2,4.49,1,16.6,47.75,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3.58,1.84,0,4.4,4.36,0,89.7,9.72,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2.42,1.52,0,5.2,4.94,0,81.2,20.37,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
4.15,2.91,2,2.9,4.78,1,47.7,37.76,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
3.6,4.19,0,1.4,4.92,0,57.6,19.91,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
1.4,4.76,0,0.9,4.52,1,98.4,24.05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
3.85,0.96,0,2.1,4.67,1,61.3,37.83,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
4.42,1.4,1,0.2,4.24,1,86.5,37.82,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
7.39,0.94,0,0.4,4.33,1,75.2,42.56,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
1.14,2.37,0,0.2,4.26,0,90.0,10.41,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
8.48,0.93,0,2.0,4.4,0,84.0,45.36,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
3.11,0.61,2,1.3,4.71,1,83.2,37.49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5.66,1.51,0,1.5,3.7,0,12.2,28.32,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
4.76,0.82,1,2.7,4.11,0,79.3,30.85,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3.32,18.44,1,4.6,3.78,0,78.6,42.57,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
7.34,0.7,0,4.0,4.04,1,45.3,44.9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
6.85,0.26,1,1.2,3.75,1,71.4,40.37,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3.21,1.64,0,0.4,4.41,0,74.2,11.84,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4.41,2.35,0,0.6,4.71,0,12.8,27.88,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
4.64,0.91,1,2.7,4.44,1,63.4,32.42,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
5.81,0.28,1,5.3,4.08,0,71.0,29.85,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3.22,1.5,3,11.4,4.24,0,71.1,33.2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.39,1.66,3,0.8,3.72,0,83.2,51.85,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
2.2,1.65,0,2.0,4.75,0,69.5,25.61,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
4.77,3.45,0,3.9,3.87,1,12.8,46.57,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
3.65,0.44,0,6.5,4.01,0,18.3,20.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
2.1,0.56,0,1.6,3.95,1,72.0,20.48,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
6.07,3.1,0,0.6,4.69,1,92.9,33.02,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1.66,4.91,0,1.6,3.98,0,53.0,18.14,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2.83,1.11,3,3.5,4.68,0,85.4,34.7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
4.56,1.83,1,8.1,4.23,1,68.8,24.42,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1.48,1.86,0,2.3,4.27,0,52.4,25.25,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
3.17,2.78,2,5.1,4.08,1,90.2,31.22,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
5.77,1.2,0,0.3,4.54,0,84.1,49.37,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False
1.86,0.58,1,1.4,4.65,0,19.8,29.46,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
2.6,2.4,1,0.5,4.9,0,64.7,36.89,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
6.97,0.9,0,2.6,4.48,0,46.2,36.74,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
4.95,0.48,0,3.2,3.94,0,50.3,28.37,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2.68,4.27,0,0.8,4.25,0,56.7,22.11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
1.99,2.36,0,0.8,5.0,1,86.2,29.72,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
2.12,1.49,1,2.4,3.89,0,94.1,13.01,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7.53,2.0,1,0.5,4.74,1,79.8,46.37,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.54,1.35,1,1.4,4.1,1,22.7,23.27,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
6.32,1.58,0,1.9,4.96,0,37.7,35.96,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4.51,0.66,1,1.5,3.99,1,39.1,35.26,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0.99,0.73,0,3.3,4.27,1,17.4,12.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6.86,2.3,0,0.2,4.52,0,65.4,33.41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2.7,0.72,1,2.3,3.9,1,80.3,32.89,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
2.33,0.98,2,1.5,4.31,0,46.8,24.53,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2.16,0.22,1,3.2,3.45,0,62.9,23.8,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1.3,9.2,1,3.2,4.8,1,58.0,30.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1.24,0.36,2,4.0,4.92,0,29.9,21.97,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True
2.06,0.38,0,2.6,4.38,0,31.1,17.06,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
9.43,6.39,0,1.3,3.96,0,81.0,43.34,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
0.98,0.88,0,1.9,4.49,0,90.8,19.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
3.52,3.21,0,1.2,4.8,0,45.3,26.04,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
8.48,4.04,0,3.5,4.37,0,87.4,43.77,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.44,0.42,0,1.3,4.71,0,88.4,16.33,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
4.39,0.56,0,2.1,4.16,0,97.7,23.2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
5.14,1.42,1,4.4,3.99,1,93.0,41.05,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1.47,4.51,1,5.4,4.33,0,24.1,27.23,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
2.43,1.87,1,4.6,3.81,0,73.9,28.01,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
4.35,1.75,0,1.3,4.05,0,48.3,14.88,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
1.64,1.97,1,7.9,4.15,1,36.6,20.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5.4,5.08,1,3.2,4.44,1,63.0,40.25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
3.55,3.07,1,0.2,3.98,0,32.0,29.37,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
3.98,2.09,2,0.8,4.59,1,66.2,44.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
3.85,4.57,0,1.3,5.0,1,16.9,47.17,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.02,1.3,0,3.6,3.87,0,16.5,27.71,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
3.98,3.54,0,2.2,4.77,1,45.5,27.12,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1.47,2.09,0,1.4,3.66,0,89.6,14.11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3.98,3.88,1,1.4,3.84,0,85.7,33.94,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
7.6,2.9,0,2.0,4.46,0,27.1,32.75,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1.95,3.83,0,9.1,5.0,0,84.9,10.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
9.37,6.48,2,1.7,4.26,1,26.5,52.92,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
4.21,2.01,1,0.7,4.49,0,53.5,32.3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
6.87,0.78,2,1.7,4.35,0,57.3,40.33,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.6,0.49,0,0.1,4.47,0,82.0,20.96,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
3.86,5.48,1,10.2,4.24,0,99.5,24.47,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
2.72,0.52,0,0.5,3.39,0,24.8,15.36,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.81,3.06,1,1.1,4.76,1,56.6,48.57,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
